id session block trial instruction source strength response response_num correct rt outlier acc
jf 7 6 96 accuracy dark 21 light 2 FALSE 0.584 FALSE FALSE
jf 7 6 97 accuracy dark 15 dark 1 TRUE 0.499 FALSE TRUE
jf 7 6 98 accuracy dark 8 dark 1 TRUE 0.521 FALSE TRUE
jf 7 6 99 accuracy dark 10 dark 1 TRUE 0.734 FALSE TRUE
jf 7 6 100 accuracy light 21 light 2 TRUE 0.548 FALSE TRUE
jf 7 6 101 accuracy light 23 light 2 TRUE 0.552 FALSE TRUE
jf 7 6 102 accuracy light 21 light 2 TRUE 0.536 FALSE TRUE
jf 7 7 2 speed light 10 dark 1 FALSE 0.492 FALSE FALSE
jf 7 7 3 speed dark 22 light 2 FALSE 0.39 FALSE FALSE
jf 7 7 4 speed dark 2 dark 1 TRUE 0.348 FALSE TRUE
jf 7 7 5 speed dark 8 dark 1 TRUE 0.334 FALSE TRUE
jf 7 7 6 speed dark 6 dark 1 TRUE 0.334 FALSE TRUE
jf 7 7 7 speed light 21 light 2 TRUE 0.33 FALSE TRUE
jf 7 7 8 speed dark 14 light 2 FALSE 0.336 FALSE FALSE
jf 7 7 9 speed dark 7 dark 1 TRUE 0.349 FALSE TRUE
jf 7 7 10 speed light 15 light 2 TRUE 0.297 FALSE TRUE
jf 7 7 11 speed light 23 dark 1 FALSE 0.241 FALSE FALSE
jf 7 7 12 speed light 17 light 2 TRUE 0.356 FALSE TRUE
jf 7 7 13 speed dark 7 dark 1 TRUE 0.24 FALSE TRUE
jf 7 7 14 speed dark 14 dark 1 TRUE 0.351 FALSE TRUE
jf 7 7 15 speed light 18 light 2 TRUE 0.296 FALSE TRUE
jf 7 7 16 speed light 23 light 2 TRUE 0.369 FALSE TRUE
jf 7 7 17 speed dark 0 dark 1 TRUE 0.323 FALSE TRUE
jf 7 7 18 speed light 24 light 2 TRUE 0.345 FALSE TRUE
jf 7 7 19 speed light 22 light 2 TRUE 0.318 FALSE TRUE
jf 7 7 20 speed dark 21 light 2 FALSE 0.319 FALSE FALSE
jf 7 7 21 speed dark 23 light 2 FALSE 0.328 FALSE FALSE
jf 7 7 22 speed dark 11 dark 1 TRUE 0.431 FALSE TRUE
jf 7 7 23 speed dark 15 light 2 FALSE 0.395 FALSE FALSE
jf 7 7 24 speed dark 22 light 2 FALSE 0.344 FALSE FALSE
jf 7 7 25 speed dark 8 dark 1 TRUE 0.282 FALSE TRUE
jf 7 7 26 speed dark 2 dark 1 TRUE 0.368 FALSE TRUE
jf 7 7 27 speed dark 14 dark 1 TRUE 0.383 FALSE TRUE
jf 7 7 28 speed dark 13 dark 1 TRUE 0.336 FALSE TRUE
jf 7 7 29 speed dark 13 dark 1 TRUE 0.369 FALSE TRUE
jf 7 7 30 speed dark 13 light 2 FALSE 0.397 FALSE FALSE
jf 7 7 31 speed dark 5 dark 1 TRUE 0.415 FALSE TRUE
jf 7 7 32 speed light 20 light 2 TRUE 0.43 FALSE TRUE
jf 7 7 33 speed light 17 dark 1 FALSE 0.388 FALSE FALSE
jf 7 7 34 speed light 32 light 2 TRUE 0.323 FALSE TRUE
jf 7 7 35 speed dark 15 dark 1 TRUE 0.356 FALSE TRUE
jf 7 7 36 speed light 22 light 2 TRUE 0.281 FALSE TRUE
jf 7 7 37 speed dark 11 dark 1 TRUE 0.323 FALSE TRUE
jf 7 7 38 speed dark 10 dark 1 TRUE 0.401 FALSE TRUE
jf 7 7 39 speed light 20 light 2 TRUE 0.345 FALSE TRUE
jf 7 7 40 speed dark 0 dark 1 TRUE 0.423 FALSE TRUE
jf 7 7 41 speed light 22 light 2 TRUE 0.312 FALSE TRUE
jf 7 7 42 speed dark 15 dark 1 TRUE 0.291 FALSE TRUE
jf 7 7 43 speed dark 19 dark 1 TRUE 0.335 FALSE TRUE
jf 7 7 44 speed light 17 light 2 TRUE 0.347 FALSE TRUE
jf 7 7 45 speed dark 10 dark 1 TRUE 0.372 FALSE TRUE
jf 7 7 46 speed light 10 dark 1 FALSE 0.386 FALSE FALSE
jf 7 7 47 speed light 16 light 2 TRUE 0.371 FALSE TRUE
jf 7 7 48 speed dark 15 light 2 FALSE 0.402 FALSE FALSE
jf 7 7 49 speed dark 16 dark 1 TRUE 0.265 FALSE TRUE
jf 7 7 50 speed dark 11 dark 1 TRUE 0.302 FALSE TRUE
jf 7 7 51 speed light 22 light 2 TRUE 0.446 FALSE TRUE
jf 7 7 52 speed dark 23 light 2 FALSE 0.351 FALSE FALSE
jf 7 7 53 speed light 17 dark 1 FALSE 0.432 FALSE FALSE
jf 7 7 54 speed light 17 dark 1 FALSE 0.443 FALSE FALSE
jf 7 7 55 speed light 11 dark 1 FALSE 0.393 FALSE FALSE
jf 7 7 56 speed dark 12 dark 1 TRUE 0.295 FALSE TRUE
jf 7 7 57 speed light 25 light 2 TRUE 0.412 FALSE TRUE
jf 7 7 58 speed dark 10 dark 1 TRUE 0.372 FALSE TRUE
jf 7 7 59 speed light 27 light 2 TRUE 0.412 FALSE TRUE
jf 7 7 60 speed light 15 dark 1 FALSE 0.406 FALSE FALSE
jf 7 7 61 speed light 18 dark 1 FALSE 0.376 FALSE FALSE
jf 7 7 62 speed dark 16 dark 1 TRUE 0.411 FALSE TRUE
jf 7 7 63 speed light 13 light 2 TRUE 0.396 FALSE TRUE
jf 7 7 64 speed light 17 light 2 TRUE 0.435 FALSE TRUE
jf 7 7 65 speed light 26 light 2 TRUE 0.384 FALSE TRUE
jf 7 7 66 speed light 19 light 2 TRUE 0.384 FALSE TRUE
jf 7 7 67 speed light 17 light 2 TRUE 0.384 FALSE TRUE
jf 7 7 68 speed light 24 light 2 TRUE 0.35 FALSE TRUE
jf 7 7 69 speed light 18 light 2 TRUE 0.383 FALSE TRUE
jf 7 7 70 speed light 19 light 2 TRUE 0.35 FALSE TRUE
jf 7 7 71 speed dark 16 light 2 FALSE 0.35 FALSE FALSE
jf 7 7 72 speed light 7 dark 1 FALSE 0.266 FALSE FALSE
jf 7 7 73 speed light 15 light 2 TRUE 0.306 FALSE TRUE
jf 7 7 74 speed dark 5 dark 1 TRUE 0.306 FALSE TRUE
jf 7 7 75 speed light 25 light 2 TRUE 0.362 FALSE TRUE
jf 7 7 76 speed light 15 dark 1 FALSE 0.372 FALSE FALSE
jf 7 7 77 speed dark 19 light 2 FALSE 0.405 FALSE FALSE
jf 7 7 78 speed dark 6 dark 1 TRUE 0.449 FALSE TRUE
jf 7 7 79 speed dark 4 dark 1 TRUE 0.367 FALSE TRUE
jf 7 7 80 speed light 15 light 2 TRUE 0.596 FALSE TRUE
jf 7 7 81 speed light 21 light 2 TRUE 0.358 FALSE TRUE
jf 7 7 82 speed dark 11 dark 1 TRUE 0.306 FALSE TRUE
jf 7 7 83 speed light 6 dark 1 FALSE 0.351 FALSE FALSE
jf 7 7 84 speed dark 1 light 2 FALSE 0.39 FALSE FALSE
jf 7 7 85 speed light 17 dark 1 FALSE 0.33 FALSE FALSE
jf 7 7 86 speed dark 10 dark 1 TRUE 0.343 FALSE TRUE
jf 7 7 87 speed light 28 light 2 TRUE 0.279 FALSE TRUE
jf 7 7 88 speed light 20 light 2 TRUE 0.301 FALSE TRUE
jf 7 7 89 speed light 27 light 2 TRUE 0.267 FALSE TRUE
jf 7 7 90 speed dark 22 light 2 FALSE 0.252 FALSE FALSE
jf 7 7 91 speed light 23 light 2 TRUE 0.243 FALSE TRUE
jf 7 7 92 speed dark 12 dark 1 TRUE 0.356 FALSE TRUE
jf 7 7 93 speed dark 7 dark 1 TRUE 0.318 FALSE TRUE
jf 7 7 94 speed light 15 dark 1 FALSE 0.367 FALSE FALSE
jf 7 7 95 speed light 20 light 2 TRUE 0.239 FALSE TRUE
jf 7 7 96 speed light 12 light 2 TRUE 0.351 FALSE TRUE
jf 7 7 97 speed light 27 dark 1 FALSE 0.279 FALSE FALSE
jf 7 7 98 speed light 23 light 2 TRUE 0.366 FALSE TRUE
jf 7 7 99 speed dark 10 dark 1 TRUE 0.357 FALSE TRUE
jf 7 7 100 speed light 21 light 2 TRUE 0.231 FALSE TRUE
jf 7 7 101 speed dark 16 light 2 FALSE 0.318 FALSE FALSE
jf 7 7 102 speed dark 5 light 2 FALSE 0.244 FALSE FALSE
jf 7 8 2 speed dark 12 dark 1 TRUE 0.317 FALSE TRUE
jf 7 8 3 speed light 22 light 2 TRUE 0.33 FALSE TRUE
jf 7 8 4 speed light 15 dark 1 FALSE 0.305 FALSE FALSE
jf 7 8 5 speed light 16 dark 1 FALSE 0.311 FALSE FALSE
jf 7 8 6 speed dark 8 dark 1 TRUE 0.327 FALSE TRUE
jf 7 8 7 speed dark 10 dark 1 TRUE 0.27 FALSE TRUE
jf 7 8 8 speed dark 9 dark 1 TRUE 0.269 FALSE TRUE
jf 7 8 9 speed light 15 dark 1 FALSE 0.269 FALSE FALSE
jf 7 8 10 speed light 25 light 2 TRUE 0.257 FALSE TRUE
jf 7 8 11 speed dark 17 light 2 FALSE 0.285 FALSE FALSE
jf 7 8 12 speed dark 6 dark 1 TRUE 0.282 FALSE TRUE
jf 7 8 13 speed dark 11 dark 1 TRUE 0.304 FALSE TRUE
jf 7 8 14 speed dark 5 dark 1 TRUE 0.286 FALSE TRUE
jf 7 8 15 speed dark 11 dark 1 TRUE 0.285 FALSE TRUE
jf 7 8 16 speed light 6 dark 1 FALSE 0.252 FALSE FALSE
jf 7 8 17 speed light 32 dark 1 FALSE 0.246 FALSE FALSE
jf 7 8 18 speed dark 20 light 2 FALSE 0.372 FALSE FALSE
jf 7 8 19 speed dark 12 dark 1 TRUE 0.267 FALSE TRUE
jf 7 8 20 speed dark 9 dark 1 TRUE 0.319 FALSE TRUE
jf 7 8 21 speed light 11 light 2 TRUE 0.281 FALSE TRUE
jf 7 8 22 speed dark 16 dark 1 TRUE 0.331 FALSE TRUE
jf 7 8 23 speed light 16 dark 1 FALSE 0.368 FALSE FALSE
jf 7 8 24 speed dark 19 dark 1 TRUE 0.246 FALSE TRUE
jf 7 8 25 speed dark 8 dark 1 TRUE 0.303 FALSE TRUE
jf 7 8 26 speed light 20 dark 1 FALSE 0.269 FALSE FALSE
jf 7 8 27 speed dark 17 dark 1 TRUE 0.276 FALSE TRUE
jf 7 8 28 speed dark 9 dark 1 TRUE 0.286 FALSE TRUE
jf 7 8 29 speed light 17 light 2 TRUE 0.247 FALSE TRUE
jf 7 8 30 speed light 26 light 2 TRUE 0.286 FALSE TRUE
jf 7 8 31 speed dark 1 dark 1 TRUE 0.256 FALSE TRUE
jf 7 8 32 speed light 24 light 2 TRUE 0.28 FALSE TRUE
jf 7 8 33 speed dark 11 dark 1 TRUE 0.257 FALSE TRUE
jf 7 8 34 speed dark 6 dark 1 TRUE 0.268 FALSE TRUE
jf 7 8 35 speed dark 6 dark 1 TRUE 0.285 FALSE TRUE
jf 7 8 36 speed dark 5 dark 1 TRUE 0.301 FALSE TRUE
jf 7 8 37 speed dark 15 light 2 FALSE 0.364 FALSE FALSE
jf 7 8 38 speed light 30 light 2 TRUE 0.262 FALSE TRUE
jf 7 8 39 speed light 13 dark 1 FALSE 0.289 FALSE FALSE
jf 7 8 40 speed light 16 dark 1 FALSE 0.262 FALSE FALSE
jf 7 8 41 speed light 9 dark 1 FALSE 0.294 FALSE FALSE
jf 7 8 42 speed dark 5 dark 1 TRUE 0.312 FALSE TRUE
jf 7 8 43 speed dark 10 dark 1 TRUE 0.334 FALSE TRUE
jf 7 8 44 speed light 13 dark 1 FALSE 0.286 FALSE FALSE
jf 7 8 45 speed dark 11 dark 1 TRUE 0.279 FALSE TRUE
jf 7 8 46 speed light 12 dark 1 FALSE 0.285 FALSE FALSE
jf 7 8 47 speed light 18 light 2 TRUE 0.355 FALSE TRUE
jf 7 8 48 speed dark 15 light 2 FALSE 0.352 FALSE FALSE
jf 7 8 49 speed dark 15 light 2 FALSE 0.326 FALSE FALSE
jf 7 8 50 speed light 20 light 2 TRUE 0.378 FALSE TRUE
jf 7 8 51 speed dark 25 light 2 FALSE 0.334 FALSE FALSE
jf 7 8 52 speed light 17 light 2 TRUE 0.327 FALSE TRUE
jf 7 8 53 speed dark 20 light 2 FALSE 0.351 FALSE FALSE
jf 7 8 54 speed light 21 light 2 TRUE 0.328 FALSE TRUE
jf 7 8 55 speed light 22 light 2 TRUE 0.301 FALSE TRUE
jf 7 8 56 speed dark 15 dark 1 TRUE 0.357 FALSE TRUE
jf 7 8 57 speed light 25 light 2 TRUE 0.264 FALSE TRUE
jf 7 8 58 speed light 22 light 2 TRUE 0.335 FALSE TRUE
jf 7 8 59 speed dark 11 dark 1 TRUE 0.406 FALSE TRUE
jf 7 8 60 speed light 28 light 2 TRUE 0.298 FALSE TRUE
jf 7 8 61 speed light 15 dark 1 FALSE 0.289 FALSE FALSE
jf 7 8 62 speed light 10 dark 1 FALSE 0.328 FALSE FALSE
jf 7 8 63 speed light 27 light 2 TRUE 0.305 FALSE TRUE
jf 7 8 64 speed light 13 dark 1 FALSE 0.323 FALSE FALSE
jf 7 8 65 speed dark 14 dark 1 TRUE 0.327 FALSE TRUE
jf 7 8 66 speed dark 8 dark 1 TRUE 0.285 FALSE TRUE
jf 7 8 67 speed dark 9 dark 1 TRUE 0.268 FALSE TRUE
jf 7 8 68 speed light 16 dark 1 FALSE 0.235 FALSE FALSE
jf 7 8 69 speed light 24 light 2 TRUE 0.34 FALSE TRUE
jf 7 8 70 speed dark 17 dark 1 TRUE 0.291 FALSE TRUE
jf 7 8 71 speed dark 10 dark 1 TRUE 0.317 FALSE TRUE
jf 7 8 72 speed light 15 dark 1 FALSE 0.318 FALSE FALSE
jf 7 8 73 speed dark 5 dark 1 TRUE 0.261 FALSE TRUE
jf 7 8 74 speed dark 15 light 2 FALSE 0.365 FALSE FALSE
jf 7 8 75 speed dark 17 dark 1 TRUE 0.234 FALSE TRUE
jf 7 8 76 speed dark 12 dark 1 TRUE 0.32 FALSE TRUE
jf 7 8 77 speed light 17 light 2 TRUE 0.296 FALSE TRUE
jf 7 8 78 speed dark 20 dark 1 TRUE 0.275 FALSE TRUE
jf 7 8 79 speed dark 15 dark 1 TRUE 0.351 FALSE TRUE
jf 7 8 80 speed dark 8 dark 1 TRUE 0.336 FALSE TRUE
jf 7 8 81 speed light 20 light 2 TRUE 0.314 FALSE TRUE
jf 7 8 82 speed dark 25 light 2 FALSE 0.319 FALSE FALSE
jf 7 8 83 speed light 24 light 2 TRUE 0.31 FALSE TRUE
jf 7 8 84 speed light 18 light 2 TRUE 0.385 FALSE TRUE
jf 7 8 85 speed dark 13 dark 1 TRUE 0.273 FALSE TRUE
jf 7 8 86 speed dark 12 light 2 FALSE 0.33 FALSE FALSE
jf 7 8 87 speed dark 14 dark 1 TRUE 0.265 FALSE TRUE
jf 7 8 88 speed light 22 light 2 TRUE 0.38 FALSE TRUE
jf 7 8 89 speed dark 8 dark 1 TRUE 0.321 FALSE TRUE
jf 7 8 90 speed dark 12 dark 1 TRUE 0.351 FALSE TRUE
jf 7 8 91 speed dark 8 dark 1 TRUE 0.285 FALSE TRUE
jf 7 8 92 speed light 19 dark 1 FALSE 0.304 FALSE FALSE
jf 7 8 93 speed light 24 dark 1 FALSE 0.282 FALSE FALSE
jf 7 8 94 speed light 27 light 2 TRUE 0.341 FALSE TRUE
jf 7 8 95 speed light 17 light 2 TRUE 0.269 FALSE TRUE
jf 7 8 96 speed light 28 light 2 TRUE 0.385 FALSE TRUE
jf 7 8 97 speed dark 14 dark 1 TRUE 0.274 FALSE TRUE
jf 7 8 98 speed dark 6 dark 1 TRUE 0.337 FALSE TRUE
jf 7 8 99 speed dark 12 dark 1 TRUE 0.319 FALSE TRUE
jf 7 8 100 speed dark 20 dark 1 TRUE 0.302 FALSE TRUE
jf 7 8 101 speed dark 27 light 2 FALSE 0.382 FALSE FALSE
jf 7 8 102 speed dark 24 light 2 FALSE 0.312 FALSE FALSE
jf 8 1 21 speed dark 20 light 2 FALSE 0.282 FALSE FALSE
jf 8 1 22 speed light 29 dark 1 FALSE 0.301 FALSE FALSE
jf 8 1 23 speed light 23 dark 1 FALSE 0.33 FALSE FALSE
jf 8 1 24 speed dark 13 dark 1 TRUE 0.429 FALSE TRUE
jf 8 1 25 speed dark 10 dark 1 TRUE 0.336 FALSE TRUE
jf 8 1 26 speed dark 4 dark 1 TRUE 0.321 FALSE TRUE
jf 8 1 27 speed dark 10 dark 1 TRUE 0.287 FALSE TRUE
jf 8 1 28 speed dark 11 dark 1 TRUE 0.287 FALSE TRUE
jf 8 1 29 speed dark 8 dark 1 TRUE 0.303 FALSE TRUE
jf 8 1 30 speed light 16 light 2 TRUE 0.282 FALSE TRUE
jf 8 1 31 speed dark 6 dark 1 TRUE 0.275 FALSE TRUE
jf 8 1 32 speed light 14 dark 1 FALSE 0.354 FALSE FALSE
jf 8 1 33 speed dark 21 light 2 FALSE 0.258 FALSE FALSE
jf 8 1 34 speed dark 15 light 2 FALSE 0.246 FALSE FALSE
jf 8 1 35 speed light 18 dark 1 FALSE 0.252 FALSE FALSE
jf 8 1 36 speed light 20 light 2 TRUE 0.283 FALSE TRUE
jf 8 1 37 speed light 22 light 2 TRUE 0.335 FALSE TRUE
jf 8 1 38 speed dark 6 dark 1 TRUE 0.275 FALSE TRUE
jf 8 1 39 speed dark 13 light 2 FALSE 0.347 FALSE FALSE
jf 8 1 40 speed dark 7 light 2 FALSE 0.331 FALSE FALSE
jf 8 1 41 speed light 18 light 2 TRUE 0.311 FALSE TRUE
jf 8 1 42 speed light 14 light 2 TRUE 0.336 FALSE TRUE
jf 8 1 43 speed light 17 light 2 TRUE 0.435 FALSE TRUE
jf 8 1 44 speed dark 26 light 2 FALSE 0.321 FALSE FALSE
jf 8 1 45 speed light 28 light 2 TRUE 0.314 FALSE TRUE
jf 8 1 46 speed dark 13 dark 1 TRUE 0.308 FALSE TRUE
jf 8 1 47 speed light 12 dark 1 FALSE 0.353 FALSE FALSE
jf 8 1 48 speed light 13 light 2 TRUE 0.325 FALSE TRUE
jf 8 1 49 speed light 19 light 2 TRUE 0.335 FALSE TRUE
jf 8 1 50 speed light 24 light 2 TRUE 0.304 FALSE TRUE
jf 8 1 51 speed dark 6 dark 1 TRUE 0.307 FALSE TRUE
jf 8 1 52 speed dark 11 dark 1 TRUE 0.354 FALSE TRUE
jf 8 1 53 speed dark 21 light 2 FALSE 0.381 FALSE FALSE
jf 8 1 54 speed light 21 light 2 TRUE 0.381 FALSE TRUE
jf 8 1 55 speed dark 8 dark 1 TRUE 0.292 FALSE TRUE
jf 8 1 56 speed light 14 light 2 TRUE 0.299 FALSE TRUE
jf 8 1 57 speed light 21 light 2 TRUE 0.337 FALSE TRUE
jf 8 1 58 speed dark 10 dark 1 TRUE 0.442 FALSE TRUE
jf 8 1 59 speed light 27 light 2 TRUE 0.282 FALSE TRUE
jf 8 1 60 speed dark 10 dark 1 TRUE 0.376 FALSE TRUE
jf 8 1 61 speed light 19 light 2 TRUE 0.348 FALSE TRUE
jf 8 1 62 speed dark 2 dark 1 TRUE 0.361 FALSE TRUE
jf 8 1 63 speed dark 1 dark 1 TRUE 0.335 FALSE TRUE
jf 8 1 64 speed dark 5 dark 1 TRUE 0.371 FALSE TRUE
jf 8 1 65 speed dark 12 dark 1 TRUE 0.501 FALSE TRUE
jf 8 1 66 speed dark 11 dark 1 TRUE 0.31 FALSE TRUE
jf 8 1 67 speed light 8 dark 1 FALSE 0.32 FALSE FALSE
jf 8 1 68 speed light 12 dark 1 FALSE 0.33 FALSE FALSE
jf 8 1 69 speed light 8 dark 1 FALSE 0.461 FALSE FALSE
jf 8 1 70 speed dark 8 dark 1 TRUE 0.362 FALSE TRUE
jf 8 1 71 speed light 15 light 2 TRUE 0.298 FALSE TRUE
jf 8 1 72 speed dark 14 light 2 FALSE 0.355 FALSE FALSE
jf 8 1 73 speed dark 11 dark 1 TRUE 0.45 FALSE TRUE
jf 8 1 74 speed light 16 light 2 TRUE 0.366 FALSE TRUE
jf 8 1 75 speed dark 16 dark 1 TRUE 0.325 FALSE TRUE
jf 8 1 76 speed light 18 light 2 TRUE 0.384 FALSE TRUE
jf 8 1 77 speed dark 8 dark 1 TRUE 0.341 FALSE TRUE
jf 8 1 78 speed dark 6 dark 1 TRUE 0.338 FALSE TRUE
jf 8 1 79 speed dark 20 light 2 FALSE 0.316 FALSE FALSE
jf 8 1 80 speed light 24 light 2 TRUE 0.329 FALSE TRUE
jf 8 1 81 speed dark 14 dark 1 TRUE 0.325 FALSE TRUE
jf 8 1 82 speed dark 18 light 2 FALSE 0.299 FALSE FALSE
jf 8 1 83 speed light 18 light 2 TRUE 0.363 FALSE TRUE
jf 8 1 84 speed dark 14 dark 1 TRUE 0.326 FALSE TRUE
jf 8 1 85 speed dark 14 dark 1 TRUE 0.287 FALSE TRUE
jf 8 1 86 speed dark 19 dark 1 TRUE 0.339 FALSE TRUE
jf 8 1 87 speed dark 18 light 2 FALSE 0.315 FALSE FALSE
jf 8 1 88 speed light 14 light 2 TRUE 0.347 FALSE TRUE
jf 8 1 89 speed light 19 light 2 TRUE 0.319 FALSE TRUE
jf 8 1 90 speed dark 27 light 2 FALSE 0.321 FALSE FALSE
jf 8 1 91 speed light 14 dark 1 FALSE 0.284 FALSE FALSE
jf 8 1 92 speed dark 14 dark 1 TRUE 0.314 FALSE TRUE
jf 8 1 93 speed dark 12 dark 1 TRUE 0.288 FALSE TRUE
jf 8 1 94 speed dark 9 dark 1 TRUE 0.321 FALSE TRUE
jf 8 1 95 speed light 22 light 2 TRUE 0.301 FALSE TRUE
jf 8 1 96 speed light 26 light 2 TRUE 0.305 FALSE TRUE
jf 8 1 97 speed light 21 light 2 TRUE 0.339 FALSE TRUE
jf 8 1 98 speed dark 13 dark 1 TRUE 0.293 FALSE TRUE
jf 8 1 99 speed light 12 dark 1 FALSE 0.305 FALSE FALSE
jf 8 1 100 speed dark 10 dark 1 TRUE 0.314 FALSE TRUE
jf 8 1 101 speed light 17 light 2 TRUE 0.348 FALSE TRUE
jf 8 1 102 speed dark 10 dark 1 TRUE 0.359 FALSE TRUE
jf 8 2 2 speed light 31 dark 1 FALSE 0.363 FALSE FALSE
jf 8 2 3 speed light 11 dark 1 FALSE 0.365 FALSE FALSE
jf 8 2 4 speed dark 14 light 2 FALSE 0.41 FALSE FALSE
jf 8 2 5 speed light 16 light 2 TRUE 0.529 FALSE TRUE
jf 8 2 6 speed dark 14 dark 1 TRUE 1.344 FALSE TRUE
jf 8 2 7 speed light 20 light 2 TRUE 0.325 FALSE TRUE
jf 8 2 8 speed light 26 light 2 TRUE 0.287 FALSE TRUE
jf 8 2 9 speed light 23 light 2 TRUE 0.254 FALSE TRUE
jf 8 2 10 speed light 10 dark 1 FALSE 0.292 FALSE FALSE
jf 8 2 11 speed dark 24 light 2 FALSE 0.277 FALSE FALSE
jf 8 2 12 speed dark 14 dark 1 TRUE 0.268 FALSE TRUE
jf 8 2 13 speed dark 5 dark 1 TRUE 0.321 FALSE TRUE
jf 8 2 14 speed light 20 light 2 TRUE 0.299 FALSE TRUE
jf 8 2 15 speed dark 2 light 2 FALSE 0.271 FALSE FALSE
jf 8 2 16 speed light 22 light 2 TRUE 0.292 FALSE TRUE
jf 8 2 17 speed light 22 light 2 TRUE 0.271 FALSE TRUE
jf 8 2 18 speed light 31 light 2 TRUE 0.222 FALSE TRUE
jf 8 2 19 speed light 24 light 2 TRUE 0.27 FALSE TRUE
jf 8 2 20 speed light 21 light 2 TRUE 0.272 FALSE TRUE
jf 8 2 21 speed light 17 dark 1 FALSE 0.259 FALSE FALSE
jf 8 2 22 speed dark 19 dark 1 TRUE 0.264 FALSE TRUE
jf 8 2 23 speed light 5 dark 1 FALSE 0.229 FALSE FALSE
jf 8 2 24 speed dark 17 light 2 FALSE 0.292 FALSE FALSE
jf 8 2 25 speed light 19 light 2 TRUE 0.279 FALSE TRUE
jf 8 2 26 speed light 23 light 2 TRUE 0.288 FALSE TRUE
jf 8 2 27 speed dark 3 dark 1 TRUE 0.242 FALSE TRUE
jf 8 2 28 speed dark 12 dark 1 TRUE 0.337 FALSE TRUE
jf 8 2 29 speed light 20 light 2 TRUE 0.314 FALSE TRUE
jf 8 2 30 speed dark 12 dark 1 TRUE 0.243 FALSE TRUE
jf 8 2 31 speed dark 8 dark 1 TRUE 0.337 FALSE TRUE
jf 8 2 32 speed dark 12 dark 1 TRUE 0.289 FALSE TRUE
jf 8 2 33 speed dark 12 dark 1 TRUE 0.27 FALSE TRUE
jf 8 2 34 speed dark 16 dark 1 TRUE 0.271 FALSE TRUE
jf 8 2 35 speed dark 20 light 2 FALSE 0.297 FALSE FALSE
jf 8 2 36 speed light 12 dark 1 FALSE 0.285 FALSE FALSE
jf 8 2 37 speed dark 17 light 2 FALSE 0.342 FALSE FALSE
jf 8 2 38 speed light 5 dark 1 FALSE 0.335 FALSE FALSE
jf 8 2 39 speed dark 16 light 2 FALSE 0.341 FALSE FALSE
jf 8 2 40 speed dark 7 dark 1 TRUE 0.485 FALSE TRUE
jf 8 2 41 speed dark 11 dark 1 TRUE 0.335 FALSE TRUE
jf 8 2 42 speed dark 13 dark 1 TRUE 0.322 FALSE TRUE
jf 8 2 43 speed light 20 light 2 TRUE 0.349 FALSE TRUE
jf 8 2 44 speed light 24 light 2 TRUE 0.305 FALSE TRUE
jf 8 2 45 speed light 28 light 2 TRUE 0.353 FALSE TRUE
jf 8 2 46 speed dark 13 dark 1 TRUE 0.276 FALSE TRUE
jf 8 2 47 speed light 30 light 2 TRUE 0.331 FALSE TRUE
jf 8 2 48 speed dark 14 dark 1 TRUE 0.376 FALSE TRUE
jf 8 2 49 speed light 24 light 2 TRUE 0.315 FALSE TRUE
jf 8 2 50 speed light 18 light 2 TRUE 0.337 FALSE TRUE
jf 8 2 51 speed light 26 light 2 TRUE 0.337 FALSE TRUE
jf 8 2 52 speed dark 22 light 2 FALSE 0.354 FALSE FALSE
jf 8 2 53 speed dark 23 light 2 FALSE 0.347 FALSE FALSE
jf 8 2 54 speed dark 18 dark 1 TRUE 0.368 FALSE TRUE
jf 8 2 55 speed dark 7 dark 1 TRUE 0.337 FALSE TRUE
jf 8 2 56 speed dark 12 dark 1 TRUE 0.388 FALSE TRUE
jf 8 2 57 speed light 19 light 2 TRUE 0.298 FALSE TRUE
jf 8 2 58 speed light 24 light 2 TRUE 0.322 FALSE TRUE
jf 8 2 59 speed dark 18 light 2 FALSE 0.369 FALSE FALSE
jf 8 2 60 speed dark 15 dark 1 TRUE 0.359 FALSE TRUE
jf 8 2 61 speed light 19 light 2 TRUE 0.349 FALSE TRUE
jf 8 2 62 speed light 18 light 2 TRUE 0.339 FALSE TRUE
jf 8 2 63 speed light 18 light 2 TRUE 0.353 FALSE TRUE
jf 8 2 64 speed light 25 light 2 TRUE 0.338 FALSE TRUE
jf 8 2 65 speed light 16 light 2 TRUE 0.337 FALSE TRUE
jf 8 2 66 speed light 31 light 2 TRUE 0.305 FALSE TRUE
jf 8 2 67 speed light 20 light 2 TRUE 0.321 FALSE TRUE
jf 8 2 68 speed dark 5 dark 1 TRUE 0.275 FALSE TRUE
jf 8 2 69 speed light 24 light 2 TRUE 0.297 FALSE TRUE
jf 8 2 70 speed dark 5 dark 1 TRUE 0.293 FALSE TRUE
jf 8 2 71 speed dark 16 light 2 FALSE 0.297 FALSE FALSE
jf 8 2 72 speed light 15 light 2 TRUE 0.314 FALSE TRUE
jf 8 2 73 speed dark 12 dark 1 TRUE 0.342 FALSE TRUE
jf 8 2 74 speed light 16 light 2 TRUE 0.367 FALSE TRUE
jf 8 2 75 speed dark 21 light 2 FALSE 0.287 FALSE FALSE
jf 8 2 76 speed light 25 light 2 TRUE 0.265 FALSE TRUE
jf 8 2 77 speed light 21 light 2 TRUE 0.32 FALSE TRUE
